  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2    PA0     PA1%  Pp1  PA2%  Pp2    DA0
  30   5   7.5 216.02  5.50 16.0   .85  3.1 3.543E+02   .78 20.0   .62  9.6 8.681E-03
  30   0   7.5 220.54  7.07 17.6  1.34  3.5 5.563E+02   .93  2.1   .71  9.4 1.336E-02
  30  80  15.0 132.35 10.52 16.2  6.46 10.8 2.913E-02 12.56 21.0 13.13 11.1 1.163E-06
  30  75  15.0 134.96  8.76 19.1  8.11 10.6 6.088E-02 11.13  2.8  9.60 11.3 2.388E-06
  30  70  15.0 136.08 10.43  2.2  8.92 11.1 1.261E-01  9.54  5.7  5.90 11.7 4.917E-06
  30  65  15.0 134.94 11.78  4.7  6.85   .5 2.619E-01  8.17 15.4  3.80 11.5 1.033E-05
  30  60  15.0 133.92  8.88  8.5  4.62  4.8 5.476E-01  9.42 17.2  3.36  9.1 2.174E-05
  30  55  15.0 134.48  7.15 13.4  3.68  7.5 1.143E+00  9.34 18.9  2.91 10.4 4.504E-05
  30  50  15.0 136.58  6.05 17.0  2.38  9.3 2.365E+00  7.77 20.1  2.45 11.6 9.163E-05
  30  45  15.0 144.66  5.93 19.8  2.08 11.3 4.769E+00  5.44 21.0  1.83   .5 1.744E-04
  30  40  15.0 155.66  4.85 22.5  1.62   .7 9.182E+00  3.41 21.0  1.19  1.0 3.121E-04
  30  35  15.0 167.62  3.40 23.7  1.07  1.7 1.687E+01  2.39 19.5   .82   .8 5.325E-04
  30  30  15.0 178.71  2.56   .5   .78  2.2 2.978E+01  2.07 17.7   .64   .2 8.816E-04
  30  25  15.0 188.38  1.85  3.0   .66  2.0 5.090E+01  2.12 16.9   .54 11.5 1.430E-03
  30  20  15.0 196.85  1.68 12.7   .63  2.9 8.483E+01  2.08 17.0   .45 10.7 2.280E-03
  30  15  15.0 204.20  2.18 16.3   .65  2.5 1.386E+02  1.75 17.4   .42 10.2 3.590E-03
  30  10  15.0 210.21  2.36 17.3   .66  2.5 2.228E+02  1.28 17.6   .44  9.8 5.608E-03
  30   5  15.0 215.47  3.33 17.0   .85  3.1 3.540E+02   .77 18.0   .53  9.5 8.694E-03
  30   0  15.0 220.11  7.49 17.0  1.57  2.9 5.563E+02   .61  2.7   .65  9.4 1.339E-02
  30  80  22.5 131.78 10.27 15.6  7.30 11.3 3.051E-02 12.02 16.7 11.78 11.6 1.224E-06
  30  75  22.5 134.84  8.80 15.8  8.25 10.9 6.389E-02 10.11 22.1  8.40 11.8 2.509E-06
  30  70  22.5 136.39  7.88  3.5  8.72 11.4 1.322E-01  8.62 20.8  5.09   .5 5.139E-06
  30  65  22.5 135.42  8.62  4.7  7.28  1.4 2.736E-01  7.65 17.5  3.35  2.9 1.073E-05
  30  60  22.5 134.47  6.33  7.1  5.16  5.0 5.695E-01  8.04 17.7  3.15  8.8 2.249E-05
  30  55  22.5 133.81  4.85 13.0  2.91  8.4 1.189E+00  7.83 18.5  2.55 10.0 4.703E-05
  30  50  22.5 138.01  4.40 17.6  1.88  9.4 2.455E+00  6.34 19.4  1.84 10.8 9.409E-05
  30  45  22.5 146.54  3.31 21.2  1.16  9.8 4.908E+00  4.69 19.4  1.44 11.1 1.771E-04
  30  40  22.5 157.49  2.60 22.2  1.12  9.3 9.375E+00  3.78 18.8  1.21 11.5 3.149E-04
  30  35  22.5 169.62  2.24 23.3  1.20 10.7 1.710E+01  3.44 18.2   .95   .1 5.334E-04
  30  30  22.5 180.22  1.64  2.7  1.01 11.7 3.001E+01  3.33 17.9   .67   .6 8.810E-04
  30  25  22.5 189.35  2.02 16.2   .91   .9 5.111E+01  3.09 18.0   .47   .7 1.428E-03
  30  20  22.5 197.61  2.49 18.1   .80  2.2 8.497E+01  2.59 18.1   .37 11.6 2.275E-03
  30  15  22.5 204.91  2.54 18.1   .64  3.1 1.385E+02  2.01 18.1   .36 10.1 3.577E-03
  30  10  22.5 210.53  3.10 18.5   .55  3.1 2.225E+02  1.40 18.0   .39  9.8 5.592E-03
  30   5  22.5 215.77  3.35 19.1   .72  3.0 3.533E+02   .82 17.0   .45  9.6 8.665E-03
  30   0  22.5 220.70  5.57 16.9  1.55  3.2 5.554E+02   .49 11.5   .56  9.5 1.332E-02
  30  80  30.0 131.76  9.69 14.9  7.40 11.6 3.259E-02 12.21 15.8 10.68   .1 1.307E-06
  30  75  30.0 135.91  9.36 14.4  7.89 11.4 6.806E-02  9.45 16.9  7.22   .4 2.652E-06
  30  70  30.0 136.83  7.27  8.2  7.03 11.9 1.403E-01  7.88 18.3  4.52  1.3 5.434E-06
  30  65  30.0 135.73  5.75  5.1  5.76  1.5 2.895E-01  7.45 18.2  3.18  3.7 1.131E-05
  30  60  30.0 134.97  5.69  4.4  4.57  4.2 6.003E-01  6.96 17.8  2.71  8.1 2.358E-05
  30  55  30.0 135.20  4.32 11.8  3.03  7.3 1.246E+00  6.50 18.0  2.18  9.5 4.879E-05
  30  50  30.0 139.29  2.91 19.0  1.78 10.1 2.556E+00  5.56 18.3  1.55 10.0 9.707E-05
  30  45  30.0 148.77  1.91   .5  1.24  7.6 5.067E+00  5.04 18.0  1.21 10.1 1.802E-04
  30  40  30.0 160.30  1.79  1.6  1.24  7.8 9.578E+00  5.00 17.8  1.03 10.6 3.161E-04
  30  35  30.0 171.64  1.55 14.8  1.31  8.9 1.732E+01  4.91 17.8   .92 11.4 5.338E-04
  30  30  30.0 181.59  2.06 15.5  1.24 10.4 3.023E+01  4.61 18.0   .77   .2 8.805E-04
  30  25  30.0 190.57  2.86 16.9  1.08 11.8 5.128E+01  4.03 18.2   .56   .8 1.423E-03
  30  20  30.0 198.51  3.49 17.9  1.02  1.0 8.502E+01  3.25 18.4   .36  1.1 2.266E-03
  30  15  30.0 205.51  3.76 18.9   .90  2.2 1.384E+02  2.40 18.4   .27 11.6 3.562E-03
  30  10  30.0 210.97  3.48 19.3   .80  3.2 2.220E+02  1.61 18.1   .31  9.4 5.567E-03
  30   5  30.0 215.27  3.76 19.1   .71  3.8 3.524E+02   .93 17.0   .40  9.4 8.661E-03
  30   0  30.0 218.63  5.54 18.0  1.29  3.1 5.550E+02   .54 12.1   .50  9.4 1.344E-02
  30  80  37.5 133.29  8.97 13.9  7.68 11.7 3.508E-02 12.25 16.1 10.05   .5 1.390E-06
  30  75  37.5 136.72  9.30 13.8  7.66 11.9 7.275E-02  9.60 17.4  6.80   .9 2.819E-06
  30  70  37.5 137.30  6.44 14.4  5.76   .3 1.493E-01  8.27 18.7  4.45  1.7 5.761E-06
  30  65  37.5 136.53  5.53 22.0  4.92  1.6 3.068E-01  7.05 19.0  3.33  3.2 1.190E-05
  30  60  37.5 136.01  5.47  2.5  3.80  3.4 6.327E-01  5.87 18.2  2.60  7.3 2.464E-05
  30  55  37.5 136.85  4.13  2.8  2.29  5.8 1.303E+00  5.63 17.7  2.00  8.7 5.038E-05
  30  50  37.5 142.20  2.68  3.3  1.76  6.4 2.642E+00  5.81 17.4  1.51  9.1 9.834E-05
  30  45  37.5 151.69  2.20  6.2  1.38  7.2 5.167E+00  6.30 17.3  1.20  9.6 1.803E-04
  30  40  37.5 162.53  1.74  9.5  1.16  7.9 9.666E+00  6.57 17.5  1.01 10.2 3.147E-04
  30  35  37.5 173.01  2.20 13.6  1.22  8.9 1.737E+01  6.48 17.8   .83 10.9 5.310E-04
  30  30  37.5 182.40  3.30 16.2  1.13 10.1 3.020E+01  5.90 18.1   .65 11.7 8.757E-04
  30  25  37.5 191.11  4.10 17.5   .83 11.0 5.113E+01  4.95 18.3   .50   .3 1.415E-03
  30  20  37.5 199.02  4.51 18.3   .67   .1 8.466E+01  3.86 18.4   .39   .7 2.250E-03
  30  15  37.5 205.78  4.43 18.9   .69  1.1 1.376E+02  2.80 18.4   .27   .8 3.538E-03
  30  10  37.5 210.97  4.10 19.1   .79  2.0 2.208E+02  1.86 18.0   .22 11.1 5.536E-03
  30   5  37.5 214.54  4.16 18.9   .90  2.8 3.507E+02  1.04 17.1   .28  9.1 8.649E-03
  30   0  37.5 216.15  5.05 18.0  1.09  3.3 5.540E+02   .50 12.8   .38  9.0 1.357E-02
  30  80  45.0 134.15  7.66 12.8  7.94   .1 3.781E-02 12.95 16.6  9.39   .9 1.489E-06
  30  75  45.0 137.81  8.28 13.1  6.50   .4 7.799E-02 11.05 17.7  6.43  1.2 2.997E-06
  30  70  45.0 138.81  7.00 15.3  4.76   .8 1.590E-01  9.50 18.9  4.67  1.6 6.061E-06
  30  65  45.0 138.60  6.07 19.0  4.07  1.6 3.234E-01  7.55 19.6  3.55  2.3 1.235E-05
  30  60  45.0 138.35  5.83 23.4  3.14  2.5 6.586E-01  5.56 19.0  2.61  7.4 2.520E-05
  30  55  45.0 140.15  5.43  2.4  2.38  2.6 1.337E+00  5.23 17.6  1.76  8.0 5.054E-05
  30  50  45.0 145.95  4.32  4.7  1.71  4.9 2.664E+00  6.73 17.0  1.40  8.3 9.669E-05
  30  45  45.0 154.25  2.81  7.4  1.40  6.9 5.139E+00  7.97 17.1  1.14  9.1 1.764E-04
  30  40  45.0 163.98  2.35 11.4  1.32  8.2 9.541E+00  8.26 17.5   .88  9.8 3.079E-04
  30  35  45.0 173.74  3.10 14.6  1.06  9.0 1.708E+01  7.86 17.8   .63 10.6 5.198E-04
  30  30  45.0 182.66  4.23 16.5   .70  9.5 2.964E+01  6.96 18.1   .49 11.2 8.581E-04
  30  25  45.0 190.68  5.07 17.7   .51 10.0 5.019E+01  5.72 18.3   .42 11.8 1.392E-03
  30  20  45.0 198.02  5.29 18.4   .53 10.7 8.324E+01  4.39 18.3   .36   .3 2.223E-03
  30  15  45.0 204.30  5.00 18.8   .56 11.9 1.357E+02  3.16 18.2   .29   .6 3.515E-03
  30  10  45.0 209.07  4.54 18.8   .69  1.2 2.185E+02  2.08 17.9   .20   .6 5.530E-03
  30   5  45.0 212.06  4.17 18.5   .90  2.2 3.488E+02  1.16 17.3   .19  9.4 8.703E-03
  30   0  45.0 213.65  4.52 17.9  1.14  2.8 5.536E+02   .44 14.3   .28  8.8 1.371E-02
  30  80  52.5 134.82  6.05 11.7  7.29   .5 4.026E-02 13.80 17.1  8.68  1.0 1.580E-06
  30  75  52.5 139.12  7.20 12.8  6.12   .8 8.266E-02 13.15 18.0  6.05  1.1 3.146E-06
  30  70  52.5 141.62  7.76 15.3  4.60   .9 1.667E-01 11.79 18.9  4.48  1.2 6.229E-06
  30  65  52.5 142.49  7.34 18.2  3.53  1.8 3.334E-01  9.34 19.7  3.36   .8 1.238E-05
  30  60  52.5 142.85  6.55 22.4  2.73  2.2 6.647E-01  6.51 19.5  2.39 11.1 2.462E-05
  30  55  52.5 145.43  6.73  2.2  2.26 12.0 1.317E+00  6.03 17.8  1.44  9.9 4.799E-05
  30  50  52.5 149.74  6.28  4.6  1.42  1.8 2.569E+00  8.26 17.1  1.02  7.6 9.099E-05
  30  45  52.5 155.57  3.46  7.4   .93  5.6 4.903E+00 10.10 17.2   .83  7.7 1.669E-04
  30  40  52.5 163.38  2.70 12.4   .98  6.7 9.094E+00 10.44 17.5   .61  8.8 2.945E-04
  30  35  52.5 172.43  4.04 15.7   .76  7.8 1.633E+01  9.64 17.8   .49 10.0 5.008E-04
  30  30  52.5 181.21  5.38 17.0   .61  9.0 2.847E+01  8.28 18.0   .37 10.9 8.306E-04
  30  25  52.5 189.00  6.05 17.8   .49  9.9 4.841E+01  6.69 18.2   .31 11.7 1.354E-03
  30  20  52.5 196.02  6.15 18.3   .33 11.2 8.068E+01  5.09 18.2   .27   .1 2.177E-03
  30  15  52.5 201.95  5.73 18.6   .26   .2 1.323E+02  3.63 18.1   .23   .2 3.464E-03
  30  10  52.5 206.30  5.06 18.5   .33   .4 2.142E+02  2.37 17.9   .19   .1 5.494E-03
  30   5  52.5 208.62  4.30 18.3   .56  1.2 3.442E+02  1.33 17.4   .16 11.1 8.731E-03
  30   0  52.5 209.79  3.56 18.0  1.18  2.5 5.511E+02   .51 16.1   .22  8.7 1.390E-02
  30  80  60.0 137.28  5.43 10.2  6.90   .2 4.183E-02 13.85 17.5  8.07   .9 1.614E-06
  30  75  60.0 141.47  5.44 12.4  5.79  1.0 8.486E-02 14.12 18.1  5.60  1.2 3.176E-06
  30  70  60.0 145.19  6.44 15.3  4.55  1.2 1.687E-01 13.11 18.7  3.79  1.2 6.143E-06
  30  65  60.0 148.05  6.99 17.5  3.67  2.1 3.300E-01 10.96 19.3  2.43   .8 1.178E-05
  30  60  60.0 149.87  6.25 21.2  2.02  3.4 6.387E-01  8.44 19.3  1.65 11.6 2.253E-05
  30  55  60.0 151.57  6.27  1.3  1.85 10.7 1.228E+00  7.53 18.3  1.17   .1 4.291E-05
  30  50  60.0 153.45  5.86  3.9  1.32   .1 2.343E+00  9.06 17.5   .83  3.1 8.097E-05
  30  45  60.0 156.52  3.09  6.5   .78  3.1 4.428E+00 10.74 17.4   .73  4.9 1.499E-04
  30  40  60.0 162.61  1.91 12.6   .60  4.6 8.213E+00 11.22 17.6   .56  5.8 2.672E-04
  30  35  60.0 170.44  3.66 16.0   .47  5.7 1.484E+01 10.55 17.8   .39  6.5 4.601E-04
  30  30  60.0 178.49  5.33 17.1   .44  5.8 2.606E+01  9.13 18.0   .25  8.6 7.719E-04
  30  25  60.0 185.84  6.17 17.8   .36  6.5 4.471E+01  7.40 18.0   .19 10.7 1.272E-03
  30  20  60.0 192.23  6.39 18.2   .24  8.6 7.520E+01  5.67 18.1   .18 11.4 2.069E-03
  30  15  60.0 197.47  6.03 18.4   .22 11.0 1.246E+02  4.07 18.0   .17 11.8 3.337E-03
  30  10  60.0 200.69  5.29 18.3   .19  1.4 2.042E+02  2.69 17.8   .15 11.6 5.384E-03
  30   5  60.0 201.22  4.35 18.1   .27  1.7 3.332E+02  1.54 17.4   .15 10.8 8.762E-03
  30   0  60.0 198.90  3.24 17.6   .64  1.2 5.446E+02   .62 16.7   .16  9.1 1.449E-02
  30  80  67.5 141.86  4.69  7.7  5.62 11.2 4.212E-02 11.28 18.0  6.74   .4 1.573E-06
  30  75  67.5 145.53  4.25 10.1  5.11   .1 8.364E-02 12.12 18.2  4.72  1.3 3.043E-06
  30  70  67.5 149.74  4.69 14.8  4.32  2.2 1.629E-01 11.88 18.6  3.05  1.6 5.754E-06
  30  65  67.5 152.76  5.16 17.3  3.53  3.4 3.122E-01 10.59 18.9  1.90   .3 1.080E-05
  30  60  67.5 155.18  5.19 20.2  2.05 10.8 5.915E-01  8.76 19.0  1.28 11.9 2.015E-05
  30  55  67.5 155.43  4.57 23.5  1.43 11.2 1.115E+00  7.56 18.5   .87  1.2 3.795E-05
  30  50  67.5 155.22  3.14  2.3   .84 11.9 2.102E+00  7.77 17.8   .68  3.6 7.168E-05
  30  45  67.5 156.91  1.38  5.2   .60   .8 3.950E+00  8.38 17.6   .60  4.5 1.332E-04
  30  40  67.5 161.87   .83 14.1   .50  2.2 7.324E+00  8.54 17.6   .51  5.1 2.394E-04
  30  35  67.5 168.91  2.09 16.5   .40  3.8 1.328E+01  8.16 17.8   .41  5.6 4.158E-04
  30  30  67.5 176.35  3.28 17.3   .41  5.1 2.349E+01  7.34 17.9   .30  6.0 7.043E-04
  30  25  67.5 183.14  4.15 17.8   .36  5.6 4.061E+01  6.22 17.9   .19  6.6 1.173E-03
  30  20  67.5 188.84  4.60 18.1   .30  6.5 6.892E+01  4.96 17.9   .13  8.6 1.930E-03
  30  15  67.5 193.28  4.66 18.2   .15  6.2 1.153E+02  3.71 17.8   .12 10.8 3.156E-03
  30  10  67.5 195.52  4.31 18.2   .14  4.6 1.913E+02  2.55 17.7   .13 11.0 5.177E-03
  30   5  67.5 194.73  3.74 18.0   .15  2.3 3.168E+02  1.53 17.4   .13 10.7 8.607E-03
  30   0  67.5 190.87  2.91 17.6   .27 11.9 5.275E+02   .66 16.7   .13 10.0 1.462E-02
  30  80  75.0 147.16  2.65  8.4  3.79 11.1 4.199E-02  6.88 18.2  4.80   .1 1.510E-06
  30  75  75.0 151.18  2.66  8.1  3.75   .1 8.123E-02  7.09 18.3  3.57  1.3 2.844E-06
  30  70  75.0 154.54  2.69 14.0  3.19   .8 1.546E-01  7.12 18.5  2.50  3.7 5.292E-06
  30  65  75.0 155.82  3.51 17.5  2.89  3.7 2.914E-01  6.50 18.8  1.53  5.7 9.891E-06
  30  60  75.0 155.47  3.68 19.6  1.68  7.3 5.484E-01  5.35 18.8   .95 10.1 1.866E-05
  30  55  75.0 154.09  2.51 21.2  1.26 10.8 1.035E+00  4.35 18.4   .65  2.8 3.555E-05
  30  50  75.0 153.59  1.56 21.5   .78  1.4 1.963E+00  3.86 17.9   .50  4.8 6.763E-05
  30  45  75.0 156.34   .65 19.1   .61  8.8 3.704E+00  3.64 17.7   .40  5.4 1.253E-04
  30  40  75.0 161.77   .54 16.3   .33 11.8 6.874E+00  3.52 17.8   .34  5.3 2.248E-04
  30  35  75.0 169.16   .50 16.5   .31  3.6 1.246E+01  3.40 17.8   .30  5.6 3.896E-04
  30  30  75.0 176.75   .63 17.4   .38  5.7 2.201E+01  3.26 17.9   .22  5.9 6.586E-04
  30  25  75.0 183.50  1.01 17.9   .27  7.0 3.800E+01  3.03 17.9   .14  5.6 1.096E-03
  30  20  75.0 188.83  1.47 18.1   .17  5.1 6.448E+01  2.68 17.9   .10  4.9 1.806E-03
  30  15  75.0 192.56  1.91 18.2   .21  4.8 1.080E+02  2.23 17.8   .08  4.6 2.967E-03
  30  10  75.0 193.69  2.21 18.1   .15  5.2 1.798E+02  1.69 17.6   .08 11.2 4.911E-03
  30   5  75.0 191.22  2.31 18.0   .13  8.7 2.997E+02  1.11 17.4   .09 11.3 8.292E-03
  30   0  75.0 184.67  2.05 17.7   .15 11.8 5.058E+02   .52 16.9   .08 11.2 1.449E-02
  30  80  82.5 148.59  3.31  5.6  4.20   .2 4.159E-02  2.58 15.1  3.96   .4 1.480E-06
  30  75  82.5 152.21  2.14  6.7  3.65   .3 7.999E-02  2.23 16.7  2.60   .6 2.780E-06
  30  70  82.5 154.50  2.05 10.0  2.61   .8 1.519E-01  2.06 17.5  1.49   .9 5.204E-06
  30  65  82.5 154.77  1.89 13.5  1.78  4.0 2.871E-01  1.77 18.3   .95 12.0 9.817E-06
  30  60  82.5 153.61  2.04 18.6  1.35  7.8 5.437E-01  1.45 18.7   .79 11.9 1.873E-05
  30  55  82.5 151.73  1.34 22.0  1.16   .2 1.036E+00  1.23 18.4   .64   .2 3.612E-05
  30  50  82.5 151.90   .99 19.1   .92 11.8 1.981E+00  1.08 18.0   .42   .5 6.900E-05
  30  45  82.5 155.24   .79 18.2   .45  1.1 3.760E+00   .87 18.0   .31   .8 1.281E-04
  30  40  82.5 161.89   .45 18.4   .38  3.7 6.996E+00   .73 17.9   .24 10.6 2.286E-04
  30  35  82.5 170.83   .42  8.7   .31  4.1 1.265E+01   .66 17.9   .17 10.3 3.917E-04
  30  30  82.5 179.59   .44  5.0   .37  6.6 2.219E+01   .63 18.0   .15 11.0 6.537E-04
  30  25  82.5 186.89   .38  3.7   .34  8.5 3.798E+01   .64 17.8   .17   .1 1.075E-03
  30  20  82.5 192.56   .31  5.1   .32 11.4 6.380E+01   .67 17.7   .15   .9 1.753E-03
  30  15  82.5 195.99   .37 17.4   .35  1.9 1.059E+02   .65 17.7   .12  1.1 2.858E-03
  30  10  82.5 195.70   .62 18.0   .26  4.1 1.750E+02   .54 17.6   .10 11.2 4.730E-03
  30   5  82.5 190.29   .78 17.9   .21  9.0 2.914E+02   .37 17.5   .10 11.2 8.100E-03
  30   0  82.5 179.93   .81 17.6   .37   .2 4.953E+02   .16 16.9   .07 10.2 1.456E-02
  30  80  90.0 159.38  1.83  1.5  7.61  2.7 4.525E-02   .82 18.9  4.98  9.9 1.501E-06
  30  75  90.0 159.37  3.08 23.6  5.84   .5 8.392E-02   .40  2.5  2.47  1.0 2.787E-06
  30  70  90.0 157.75  2.95 18.1  1.45   .7 1.561E-01  1.00  1.2  1.29 11.5 5.237E-06
  30  65  90.0 156.57  3.48 12.4  1.12 11.1 2.921E-01  1.33  3.2   .87 10.6 9.871E-06
  30  60  90.0 155.57  1.59 21.7  1.78  9.6 5.487E-01  1.38  1.0   .48   .3 1.866E-05
  30  55  90.0 152.79   .75 19.8  1.03  9.4 1.040E+00  1.07  4.9   .62  3.7 3.601E-05
  30  50  90.0 152.56   .65  2.8   .43  8.3 1.981E+00   .87  8.8   .65  9.5 6.871E-05
  30  45  90.0 155.50   .93   .9  1.11   .0 3.756E+00   .60 21.9   .37  2.1 1.278E-04
  30  40  90.0 162.54   .65   .3   .43   .6 6.985E+00   .28  1.4   .24 11.9 2.273E-04
  30  35  90.0 171.60   .67 19.3   .41  3.7 1.259E+01   .14 21.5   .17  7.4 3.883E-04
  30  30  90.0 180.16   .16 23.1   .34 11.9 2.201E+01   .20 13.1   .13  1.2 6.464E-04
  30  25  90.0 187.54   .12  5.8   .43 10.1 3.757E+01   .24  1.9   .08   .2 1.060E-03
  30  20  90.0 192.67   .22 10.2   .29 10.1 6.303E+01   .24 12.3   .07 11.8 1.731E-03
  30  15  90.0 195.20   .22  2.3   .25 11.9 1.047E+02   .21  2.9   .09 11.5 2.837E-03
  30  10  90.0 194.27   .27 20.5   .21 11.3 1.735E+02   .17  1.4   .09   .6 4.724E-03
  30   5  90.0 188.37   .16   .0   .12 10.1 2.899E+02   .13  6.9   .06  4.0 8.142E-03
  30   0  90.0 177.77   .14  4.8   .13  5.7 4.953E+02   .10 20.8   .06  9.3 1.474E-02
  60  80 -90.0 104.20  1.26 19.8  1.49  1.0 6.793E-03  1.81  1.1  4.13  4.9 3.446E-07
  60  75 -90.0 116.72  1.26 19.8  1.49  1.0 1.655E-02  1.81  1.1  4.13  4.9 7.494E-07
  60  70 -90.0 129.24  1.62 21.3  1.19   .4 3.682E-02  1.90  1.1  3.28   .5 1.506E-06
  60  65 -90.0 139.93  3.48 16.4  2.79 11.2 7.642E-02  2.02 23.4  2.29 11.5 2.889E-06
  60  60 -90.0 151.08  3.40   .8  3.57 11.7 1.507E-01  1.95  6.3  1.00   .2 5.277E-06
  60  55 -90.0 156.78  3.14   .5  1.64 11.8 2.856E-01  2.09 13.8   .40  2.2 9.643E-06
  60  50 -90.0 161.27  1.39  4.3  1.87  2.1 5.298E-01  2.73 22.9   .79   .4 1.738E-05
  60  45 -90.0 157.99   .77  8.6  2.64   .6 9.825E-01  2.86 15.9  1.68 11.4 3.292E-05
  60  40 -90.0 154.33  3.23   .9  1.75  9.3 1.847E+00  2.61   .3  2.58  6.9 6.334E-05
  60  35 -90.0 146.82  1.07 19.8  3.16  8.4 3.546E+00  2.22 19.8  2.43   .6 1.278E-04
  60  30 -90.0 137.54  1.96 23.4  3.65   .6 7.101E+00  1.54 12.0   .94   .1 2.732E-04
  60  25 -90.0 132.50  1.17   .0   .94 11.9 1.471E+01   .61   .0   .36 11.3 5.875E-04
  60  20 -90.0 131.61   .08 21.1   .65  1.8 3.105E+01   .33  2.7   .19 11.6 1.248E-03
  60  15 -90.0 134.58   .07 23.7   .12  6.4 6.504E+01   .29 21.9   .07  1.3 2.557E-03
  60  10 -90.0 138.30   .03 22.8   .11  1.3 1.339E+02   .29  1.6   .11 11.0 5.121E-03
  60   5 -90.0 142.43   .04 23.4   .02 11.1 2.701E+02   .28  5.5   .09  1.7 1.003E-02
  60   0 -90.0 146.55   .04 23.4   .02 11.1 5.340E+02   .28  5.5   .09  1.7 1.927E-02
  60  80 -82.5  99.90  1.87 12.1  2.33  8.4 5.997E-03  6.19 18.7 10.05  9.0 3.161E-07
  60  75 -82.5 111.60  1.87 12.1  2.33  8.4 1.520E-02  6.19 18.7 10.05  9.0 7.171E-07
  60  70 -82.5 123.30  2.75 23.1  2.96  8.1 3.511E-02  5.30 18.5  8.79  9.0 1.502E-06
  60  65 -82.5 135.34  2.68  5.1  3.56  7.8 7.509E-02  4.54 17.9  7.65  9.2 2.930E-06
  60  60 -82.5 145.49  2.53 13.6  3.90  8.1 1.514E-01  4.10 18.4  6.53  9.5 5.499E-06
  60  55 -82.5 153.65  3.18 11.6  3.98  8.8 2.924E-01  3.61 20.5  5.41  9.8 1.006E-05
  60  50 -82.5 158.55  4.09 11.9  3.89  9.0 5.493E-01  3.17 21.6  4.37 10.0 1.833E-05
  60  45 -82.5 157.87  3.94 16.3  4.25  8.5 1.024E+00  2.76 22.4  3.56 10.5 3.432E-05
  60  40 -82.5 152.10  2.71 19.6  3.23  9.5 1.935E+00  2.67 23.0  2.74 11.1 6.728E-05
  60  35 -82.5 144.62  2.90 22.7  2.94 10.9 3.761E+00  2.23 23.5  1.75 11.8 1.376E-04
  60  30 -82.5 139.95  2.19 23.6  1.96   .2 7.520E+00  1.47   .8  1.04   .7 2.843E-04
  60  25 -82.5 137.62  1.56 16.2  1.13  1.1 1.529E+01   .86  3.0   .66   .5 5.879E-04
  60  20 -82.5 134.63   .86   .2   .86   .5 3.151E+01   .52  3.5   .30  8.1 1.238E-03
  60  15 -82.5 135.77   .43 21.5   .40  3.1 6.526E+01   .37  5.1   .20  7.8 2.543E-03
  60  10 -82.5 138.80   .22 17.2   .18  7.7 1.338E+02   .34  5.4   .16  8.3 5.100E-03
  60   5 -82.5 142.70   .12 13.4   .11  7.7 2.693E+02   .33  5.3   .15  8.2 9.983E-03
  60   0 -82.5 146.61   .12 13.4   .11  7.7 5.319E+02   .33  5.3   .15  8.2 1.919E-02
  60  80 -75.0 111.66  2.49 18.4  2.78  8.7 1.179E-02  7.92 18.1 10.44  8.9 5.547E-07
  60  75 -75.0 121.34  3.01 16.7  3.26  8.2 2.459E-02  6.65 18.3  8.44  8.9 1.067E-06
  60  70 -75.0 131.71  3.54 14.8  3.81  8.4 5.352E-02  5.91 18.8  6.87  9.0 2.146E-06
  60  65 -75.0 141.02  3.66 13.6  3.81  7.9 1.102E-01  5.89 19.5  5.47  9.2 4.138E-06
  60  60 -75.0 149.62  4.45 15.0  3.84  8.4 2.173E-01  5.98 20.4  4.48  9.6 7.699E-06
  60  55 -75.0 156.49  4.73 16.5  3.78  9.2 4.144E-01  5.83 21.3  3.60  9.8 1.403E-05
  60  50 -75.0 161.56  3.79 17.7  3.14  9.9 7.708E-01  5.39 22.2  2.81  9.9 2.529E-05
  60  45 -75.0 164.83  4.58 19.9  2.66  8.9 1.410E+00  4.53 22.7  2.34 10.2 4.518E-05
  60  40 -75.0 164.72  3.89 21.0  2.52  9.6 2.557E+00  3.53 23.1  1.87 10.9 8.161E-05
  60  35 -75.0 161.36  3.54 22.9  2.24  9.4 4.658E+00  2.48 23.4  1.36 11.6 1.516E-04
  60  30 -75.0 154.23  2.71 23.5  1.79 11.3 8.664E+00  1.61 23.4   .92   .4 2.961E-04
  60  25 -75.0 146.71  2.15 20.4  1.04   .7 1.667E+01  1.08   .1   .57   .4 6.013E-04
  60  20 -75.0 141.26  1.60 21.0  1.03 11.0 3.305E+01   .88  2.5   .37  2.3 1.238E-03
  60  15 -75.0 139.25   .98 21.8   .80  3.5 6.671E+01   .65  4.3   .23  2.0 2.534E-03
  60  10 -75.0 139.69   .34  2.0   .21 10.9 1.353E+02   .58  4.8   .16  8.1 5.124E-03
  60   5 -75.0 143.01   .19  6.2   .12 11.6 2.717E+02   .54  4.8   .14  6.5 1.005E-02
  60   0 -75.0 146.33   .19  6.2   .12 11.6 5.370E+02   .54  4.8   .14  6.5 1.941E-02
  60  80 -67.5 117.89  3.69 13.5  3.56  7.9 1.618E-02  7.89 15.5  9.30  9.1 7.220E-07
  60  75 -67.5 126.76  3.83 11.1  4.46  6.1 3.615E-02  6.42 16.5  7.52  9.2 1.507E-06
