  Ls Hgt   Lat   TA0K   TA1K  Tp1  TA2K  Tp2     DA0     DA1%  Dp1  DA2%  Dp2     PA0
 030   6 -37.5  191.88  1.45 15.8   .46  4.1  9.106E-03  1.16  7.7   .46  9.0  3.319E+02
 030   5 -37.5  194.04  1.56 16.2   .61  4.2  9.974E-03  1.21  7.7   .57  9.1  3.677E+02
 030   4 -37.5  195.46  2.10 17.0   .88  4.2  1.096E-02  1.58  7.1   .71  8.6  4.068E+02
 030   3 -37.5  196.86  2.55 17.3  1.18  4.3  1.204E-02  1.98  6.6   .88  8.7  4.501E+02
 030   2 -37.5  197.16  4.74 18.2  1.89  4.1  1.329E-02  3.25  6.8  1.26  8.4  4.975E+02
 030   1 -37.5  195.22  3.92 19.3  1.71  5.0  1.476E-02  2.65  7.0  1.11  8.3  5.472E+02
 030   0 -37.5  194.21  3.71 19.3  1.47  4.9  1.643E-02  2.70  7.3   .96  7.9  6.057E+02
 030  -1 -37.5  194.36  3.62 18.8  1.39  3.9  1.817E-02  2.62  7.3   .97  6.1  6.707E+02
 030  -2 -37.5  195.33  2.94 19.1   .71  4.7  2.000E-02  2.32  7.7   .54  5.3  7.421E+02
 030  -3 -37.5  194.58  2.99 18.3  1.03  5.0  2.221E-02  2.45  7.1   .71  8.0  8.210E+02
 030  -4 -37.5  193.63  3.18 18.2  1.13  5.3  2.472E-02  2.85  7.1   .76  7.7  9.090E+02
 030  -5 -37.5  194.08  4.95 18.5  1.36  3.0  2.726E-02  3.63  7.1   .78  8.5  1.005E+03
 030  80 -30.0  160.96  9.23 14.7  5.85  1.6  7.086E-07  6.06 10.1  4.63  5.7  2.160E-02
 030  75 -30.0  154.52  9.23 14.7  5.85  1.6  1.451E-06  6.06 10.1  4.63  5.7  4.244E-02
 030  70 -30.0  148.08  9.23 14.7  5.85  1.6  2.973E-06  6.06 10.1  4.63  5.7  8.338E-02
 030  65 -30.0  141.64  7.80 13.8  5.37  3.9  6.115E-06  6.00 11.6  3.77  5.3  1.638E-01
 030  60 -30.0  141.29  6.36 10.1  4.09  4.9  1.232E-05  5.28 13.8  3.04  5.9  3.295E-01
 030  55 -30.0  140.10  5.95 10.4  3.54  2.9  2.505E-05  4.83 11.0  2.28  7.7  6.650E-01
 030  50 -30.0  139.88  4.70 13.0  1.73  5.3  5.074E-05  4.50 13.1  2.34  8.1  1.346E+00
 030  45 -30.0  140.11  4.07  8.7  1.87  7.0  1.025E-04  4.18 13.6  1.40  5.4  2.724E+00
 030  40 -30.0  142.94  4.03  9.0  1.45  5.9  2.015E-04  3.67 13.4  1.15  5.8  5.470E+00
 030  35 -30.0  147.68  3.36  9.6  1.08  8.0  3.841E-04  3.14 17.6   .83  4.0  1.077E+01
 030  30 -30.0  152.43  3.15 14.5  1.18  5.3  7.168E-04  2.95 13.8   .39  5.8  2.076E+01
 030  25 -30.0  157.67  2.66 17.7   .75  2.3  1.308E-03  1.98  1.9   .37  7.1  3.917E+01
 030  20 -30.0  164.27  2.20 14.9   .43  3.9  2.315E-03  1.48  5.2   .33  7.3  7.223E+01
 030  15 -30.0  173.98  1.71 10.7   .29  3.4  3.912E-03  1.32  9.3   .35  8.0  1.293E+02
 030  10 -30.0  187.44  1.50 13.9   .33  3.6  6.263E-03  1.22  8.9   .39  9.0  2.231E+02
 030   9 -30.0  190.20  1.45 15.1   .35  4.1  6.850E-03  1.16  8.3   .42  9.1  2.475E+02
 030   8 -30.0  192.95  1.44 14.9   .37  4.3  7.489E-03  1.11  8.3   .44  9.0  2.745E+02
 030   7 -30.0  195.61  1.43 13.6   .38  4.3  8.176E-03  1.09  8.2   .47  9.1  3.038E+02
 030   6 -30.0  198.10  1.48 14.1   .49  4.3  8.926E-03  1.11  8.0   .53  9.3  3.359E+02
 030   5 -30.0  200.36  1.96 15.9   .78  4.4  9.744E-03  1.43  8.0   .69  9.1  3.708E+02
 030   4 -30.0  202.09  2.41 16.5  1.10  4.1  1.066E-02  1.78  6.5   .85  8.9  4.091E+02
 030   3 -30.0  203.63  3.30 18.5  1.50  4.1  1.167E-02  2.43  6.6  1.07  8.8  4.512E+02
 030   2 -30.0  204.24  5.64 18.1  2.11  3.7  1.283E-02  3.84  6.0  1.40  8.8  4.972E+02
 030   1 -30.0  201.78  5.25 18.1  1.99  3.2  1.429E-02  3.42  6.6  1.18  8.9  5.471E+02
 030   0 -30.0  197.60  4.63 15.1  1.97  3.6  1.617E-02  3.04  9.7  1.20  9.2  6.066E+02
 030  -1 -30.0  196.71  3.40 15.4  1.11  3.9  1.797E-02  2.59 12.8   .73  9.5  6.713E+02
 030  -2 -30.0  195.46  2.78 10.5  1.68  4.1  2.001E-02  2.63 10.3  1.00  9.7  7.430E+02
 030  -3 -30.0  195.78  3.54  5.0  1.95  4.1  2.209E-02  2.48  8.7  1.18  9.8  8.215E+02
 030  -4 -30.0  196.13  2.85 20.4  2.72  3.5  2.442E-02  2.83  9.4  1.64  9.5  9.094E+02
 030  -5 -30.0  196.48  2.85 20.4  2.73  3.5  2.698E-02  2.83  9.4  1.64  9.5  1.007E+03
 030  80 -22.5  162.60 11.38 15.9  6.16  5.3  7.061E-07  6.39  8.8  6.41  2.9  2.173E-02
 030  75 -22.5  155.86 11.38 15.9  6.16  5.3  1.443E-06  6.39  8.8  6.41  2.9  4.257E-02
 030  70 -22.5  149.12 11.38 15.9  6.16  5.3  2.954E-06  6.39  8.8  6.41  2.9  8.339E-02
 030  65 -22.5  142.38  8.41 13.8  6.43  4.8  6.066E-06  6.71 11.1  4.50  4.6  1.634E-01
 030  60 -22.5  140.31  6.43  6.6  5.68  4.0  1.237E-05  5.52 14.5  2.82  4.5  3.288E-01
 030  55 -22.5  138.96  7.03 10.1  4.22  2.0  2.534E-05  5.47 13.9  2.14  7.4  6.671E-01
 030  50 -22.5  137.05  7.00 12.5  2.24  5.5  5.259E-05  6.73 12.2  2.70  6.7  1.365E+00
 030  45 -22.5  136.45  4.75 12.7  2.73  7.1  1.086E-04  4.87 10.5  1.42  3.9  2.811E+00
 030  40 -22.5  139.24  4.71 11.6  2.07  3.3  2.177E-04  3.98 10.9  1.25  7.5  5.753E+00
 030  35 -22.5  145.23  3.26 10.4   .85  6.2  4.169E-04  2.53 13.2   .82  6.5  1.150E+01
 030  30 -22.5  152.42  2.72 11.4   .73  5.6  7.695E-04  2.03 15.2   .50  6.5  2.228E+01
 030  25 -22.5  160.44  2.26 12.7   .55  3.5  1.372E-03  1.58  4.0   .48  7.5  4.182E+01
 030  20 -22.5  168.87  2.14 16.4   .46  5.0  2.371E-03  1.43  8.8   .42  7.8  7.607E+01
 030  15 -22.5  179.21  1.99 11.6   .32  4.9  3.934E-03  1.62 10.7   .42  7.9  1.340E+02
 030  10 -22.5  192.55  1.33 15.7   .33  4.7  6.222E-03  1.31 10.1   .45  9.0  2.276E+02
 030   9 -22.5  195.19  1.24 16.5   .36  5.1  6.794E-03  1.22  9.3   .47  9.0  2.519E+02
 030   8 -22.5  197.84  1.28 14.5   .39  5.1  7.413E-03  1.20  8.7   .49  9.2  2.786E+02
 030   7 -22.5  200.49  1.44 16.2   .49  4.8  8.077E-03  1.25  7.8   .54  9.3  3.076E+02
 030   6 -22.5  202.93  1.88 17.1   .64  4.3  8.801E-03  1.46  7.3   .63  9.4  3.392E+02
 030   5 -22.5  205.05  2.45 17.3   .88  4.3  9.594E-03  1.86  6.9   .76  9.4  3.736E+02
 030   4 -22.5  207.35  3.22 17.6  1.24  4.2  1.044E-02  2.34  6.1   .95  8.9  4.111E+02
 030   3 -22.5  209.22  4.20 17.0  1.60  4.0  1.139E-02  2.98  5.7  1.14  8.7  4.523E+02
 030   2 -22.5  209.22  7.77 16.4  2.40  3.5  1.252E-02  4.89  6.0  1.51  8.9  4.970E+02
 030   1 -22.5  208.70  7.12 15.5  2.30  3.4  1.381E-02  4.58  6.8  1.39  9.4  5.462E+02
 030   0 -22.5  204.78  8.51 13.5  2.94  2.8  1.557E-02  4.52 10.9  1.66  8.8  6.040E+02
 030  -1 -22.5  198.43  7.26 12.9  2.03  3.2  1.786E-02  3.07  1.4  1.29  9.3  6.729E+02
 030  -2 -22.5  192.08  7.03 12.9  1.96  3.2  2.058E-02  3.07  1.4  1.29  9.3  7.497E+02
 030  -3 -22.5  185.73  6.80 12.9  1.90  3.2  2.370E-02  3.07  1.4  1.29  9.3  8.352E+02
 030  -4 -22.5  179.38  6.57 12.9  1.83  3.2  2.734E-02  3.07  1.4  1.29  9.3  9.305E+02
 030  -5 -22.5  173.03  6.33 12.9  1.77  3.2  3.158E-02  3.07  1.4  1.29  9.3  1.037E+03
 030  80 -15.0  163.91 13.34 15.9  7.54  7.2  7.017E-07  7.29  6.5  8.46  2.0  2.174E-02
 030  75 -15.0  156.99 13.34 15.9  7.54  7.2  1.433E-06  7.29  6.5  8.46  2.0  4.252E-02
 030  70 -15.0  150.07 13.34 15.9  7.54  7.2  2.931E-06  7.29  6.5  8.46  2.0  8.317E-02
 030  65 -15.0  143.15  9.78 14.4  8.07  6.7  6.016E-06  8.40  9.5  5.86  3.0  1.627E-01
 030  60 -15.0  139.32  8.94  5.6  7.10  3.2  1.246E-05  8.74 12.2  3.48  3.8  3.280E-01
 030  55 -15.0  137.52 10.08  8.1  5.08  3.0  2.581E-05  9.28 14.6  2.73  6.4  6.708E-01
 030  50 -15.0  135.30 10.27 11.3  2.57  5.9  5.423E-05 10.15 14.4  2.80  6.2  1.387E+00
 030  45 -15.0  134.68  7.65 14.5  3.24  6.1  1.132E-04  7.74  9.1  2.10  4.6  2.888E+00
 030  40 -15.0  137.54  7.10 14.0  2.33  2.6  2.287E-04  5.27  6.2  1.53  7.3  5.969E+00
 030  35 -15.0  143.48  5.15 10.3  1.15  4.3  4.417E-04  3.23  9.7   .88  7.6  1.203E+01
 030  30 -15.0  151.92  3.84  7.8   .85  5.1  8.124E-04  2.15 13.2   .60  7.0  2.344E+01
 030  25 -15.0  161.64  2.79  8.5   .61  5.2  1.431E-03  1.27 13.4   .58  7.6  4.396E+01
 030  20 -15.0  172.07  2.26 12.8   .56  5.2  2.426E-03  1.45 13.2   .57  8.7  7.930E+01
 030  15 -15.0  183.77  1.42 14.9   .39  5.5  3.950E-03  1.47 11.7   .51  8.0  1.379E+02
 030  10 -15.0  197.50  1.54 16.2   .39  5.4  6.164E-03  1.24  9.7   .50  8.2  2.313E+02
 030   9 -15.0  199.97  1.77 16.6   .43  5.7  6.724E-03  1.37  9.3   .53  8.5  2.554E+02
 030   8 -15.0  202.42  2.09 17.7   .49  5.6  7.327E-03  1.57  7.4   .56  8.8  2.817E+02
 030   7 -15.0  204.72  2.62 17.3   .55  5.4  7.983E-03  1.89  6.8   .60  8.4  3.104E+02
 030   6 -15.0  206.72  2.86 17.3   .57  5.0  8.700E-03  2.09  6.9   .63  8.7  3.416E+02
 030   5 -15.0  208.72  3.60 18.0   .74  4.4  9.475E-03  2.42  5.6   .73  8.7  3.756E+02
 030   4 -15.0  210.94  4.26 18.2  1.11  4.2  1.030E-02  2.77  5.5   .92  8.8  4.126E+02
 030   3 -15.0  212.83  6.10 17.0  1.74  3.6  1.121E-02  3.70  5.2  1.25  9.1  4.529E+02
 030   2 -15.0  213.18  9.19 16.2  2.26  3.3  1.229E-02  5.38  4.5  1.53  8.8  4.970E+02
 030   1 -15.0  216.81  8.85 17.7  2.03  3.2  1.323E-02  5.71  5.1  1.45  8.4  5.440E+02
 030   0 -15.0  216.73 13.16 17.2  2.78  2.6  1.447E-02  7.99  4.8  1.63  8.7  5.937E+02
 030  -1 -15.0  214.00 20.84 16.4  4.19  1.2  1.605E-02 11.91  4.4  2.25  7.0  6.484E+02
 030  -2 -15.0  211.27 20.58 16.4  4.14  1.2  1.773E-02 11.91  4.4  2.25  7.0  7.082E+02
 030  -3 -15.0  208.54 20.31 16.4  4.08  1.2  1.963E-02 11.91  4.4  2.25  7.0  7.735E+02
 030  -4 -15.0  205.81 20.05 16.4  4.03  1.2  2.172E-02 11.91  4.4  2.25  7.0  8.448E+02
 030  -5 -15.0  203.08 19.78 16.4  3.98  1.2  2.404E-02 11.91  4.4  2.25  7.0  9.227E+02
 030  80  -7.5  164.56 14.48 16.6  6.53  9.0  6.919E-07  8.23  5.6 10.26  1.1  2.150E-02
 030  75  -7.5  157.26 14.48 16.6  6.53  9.0  1.421E-06  8.23  5.6 10.26  1.1  4.218E-02
 030  70  -7.5  149.96 14.48 16.6  6.53  9.0  2.921E-06  8.23  5.6 10.26  1.1  8.276E-02
 030  65  -7.5  142.66 11.64 16.4  7.32  9.6  6.039E-06 10.91  8.0  8.26  1.5  1.624E-01
 030  60  -7.5  137.72 13.26  5.6  8.86  5.3  1.271E-05 13.33 12.4  5.21  2.9  3.299E-01
 030  55  -7.5  136.89 14.88  6.7  5.96  2.2  2.637E-05 14.13 15.6  2.51  4.4  6.801E-01
 030  50  -7.5  135.77 15.40 11.2  3.25  3.5  5.508E-05 14.16 16.9  1.95  6.7  1.410E+00
 030  45  -7.5  134.56 11.86 15.8  2.35  3.7  1.154E-04 10.41 11.0  1.70  5.0  2.938E+00
 030  40  -7.5  136.66  9.50 15.8  1.81  3.6  2.351E-04  6.77  5.7  1.30  6.9  6.091E+00
 030  35  -7.5  142.71  6.92 13.9  1.24  5.0  4.554E-04  4.00  9.0   .94  7.3  1.234E+01
 030  30  -7.5  151.44  4.99  4.9  1.01  5.3  8.384E-04  2.78 12.1   .79  7.6  2.411E+01
 030  25  -7.5  161.79  3.39  6.6   .97  5.4  1.472E-03  2.22 15.7   .84  7.8  4.523E+01
 030  20  -7.5  173.33  2.42  9.1   .68  5.9  2.471E-03  1.82 15.5   .68  8.1  8.137E+01
 030  15  -7.5  186.72  2.02 13.4   .47  6.9  3.965E-03  1.23 12.0   .54  7.8  1.406E+02
 030  10  -7.5  201.44  2.69 15.8   .39  6.7  6.109E-03  1.51  8.9   .53  9.3  2.338E+02
 030   9  -7.5  203.99  2.90 15.5   .42  6.3  6.653E-03  1.67  8.8   .55  9.2  2.578E+02
 030   8  -7.5  206.19  3.33 16.1   .50  5.3  7.246E-03  1.92  8.3   .59  9.2  2.838E+02
 030   7  -7.5  207.88  3.83 16.3   .57  5.4  7.906E-03  2.27  7.8   .61  9.5  3.121E+02
 030   6  -7.5  209.86  3.84 16.6   .63  5.0  8.606E-03  2.29  6.8   .66  9.2  3.430E+02
 030   5  -7.5  211.66  4.09 17.2   .70  4.7  9.367E-03  2.37  4.4   .71  9.4  3.765E+02
 030   4  -7.5  213.49  5.02 17.0  1.05  4.1  1.019E-02  2.81  4.9   .91  9.7  4.132E+02
 030   3  -7.5  215.16  7.46 16.3  1.55  3.8  1.109E-02  4.04  4.9  1.16  9.2  4.530E+02
 030   2  -7.5  216.26  9.88 16.2  1.88  3.4  1.210E-02  5.43  5.0  1.34  8.9  4.963E+02
 030   1  -7.5  219.29  8.93 16.9  1.99  3.5  1.306E-02  5.57  5.4  1.47  8.7  5.434E+02
 030   0  -7.5  221.56  9.71 18.0  2.13  3.1  1.414E-02  6.05  5.4  1.53  9.1  5.943E+02
 030  -1  -7.5  219.24 15.68 17.2  3.71  2.4  1.568E-02  9.43  5.0  2.35  8.4  6.495E+02
 030  -2  -7.5  216.92 15.51 17.2  3.68  2.4  1.729E-02  9.43  5.0  2.35  8.4  7.100E+02
 030  -3  -7.5  214.60 15.34 17.2  3.64  2.4  1.912E-02  9.43  5.0  2.35  8.4  7.760E+02
 030  -4  -7.5  212.28 15.18 17.2  3.60  2.4  2.112E-02  9.43  5.0  2.35  8.4  8.482E+02
 030  -5  -7.5  209.96 15.01 17.2  3.56  2.4  2.334E-02  9.43  5.0  2.35  8.4  9.272E+02
 030  80    .0  165.00 13.78 16.8  6.22  8.1  6.780E-07  9.56  7.0 10.08  2.9  2.113E-02
 030  75    .0  158.23 13.78 16.8  6.22  8.1  1.413E-06  9.56  7.0 10.08  2.9  4.221E-02
 030  70    .0  150.34 13.78 16.8  6.22  8.1  2.913E-06  9.56  7.0 10.08  2.9  8.275E-02
 030  65    .0  142.45 10.81 15.7  7.83  9.0  6.039E-06 11.00  8.4  9.09  1.7  1.622E-01
 030  60    .0  137.59 13.23  3.3  9.23  5.9  1.271E-05 12.97 13.2  5.90  2.9  3.296E-01
 030  55    .0  136.87 13.53  6.9  6.78  3.5  2.634E-05 13.77 16.3  3.18  5.1  6.796E-01
 030  50    .0  135.19 14.03 11.2  4.10  2.5  5.523E-05 13.32 16.6  2.29  6.6  1.409E+00
 030  45    .0  134.03 10.83 15.5  2.76  3.8  1.159E-04  9.76 13.3  1.84  6.5  2.941E+00
 030  40    .0  136.20  9.24 16.7  2.16  4.6  2.365E-04  6.20  4.3  1.61  6.3  6.110E+00
 030  35    .0  142.19  7.46 14.5  1.40  5.2  4.601E-04  3.75  9.2  1.15  6.9  1.242E+01
 030  30    .0  151.01  5.05  3.2  1.00  5.0  8.483E-04  3.31 13.1   .87  6.9  2.432E+01
 030  25    .0  161.91  3.20  5.2   .87  4.5  1.485E-03  3.00 15.7   .77  8.3  4.565E+01
 030  20    .0  173.59  2.12  9.1   .73  5.7  2.489E-03  1.98 17.3   .60  9.3  8.210E+01
 030  15    .0  187.66  2.20 13.7   .48  6.4  3.972E-03  1.12 13.5   .52  8.8  1.416E+02
 030  10    .0  202.65  3.05 15.1   .36  5.3  6.096E-03  1.46  9.1   .55  9.4  2.347E+02
 030   9    .0  205.29  3.32 14.8   .39  5.4  6.633E-03  1.64  8.6   .58  9.1  2.587E+02
 030   8    .0  207.60  3.57 15.0   .44  5.6  7.217E-03  1.82  8.8   .61  9.1  2.846E+02
 030   7    .0  209.66  4.04 15.7   .51  5.8  7.854E-03  2.07  7.9   .64  9.5  3.128E+02
 030   6    .0  211.50  3.92 16.1   .48  5.5  8.549E-03  2.02  8.4   .61  9.5  3.435E+02
 030   5    .0  213.19  4.35 16.7   .60  4.7  9.309E-03  2.22  7.8   .69  9.1  3.770E+02
 030   4    .0  214.75  5.25 17.5   .84  4.4  1.013E-02  2.60  4.1   .80  9.4  4.132E+02
 030   3    .0  216.35  6.67 17.3  1.07  4.0  1.103E-02  3.32  4.8   .91  9.3  4.529E+02
 030   2    .0  217.35  9.41 16.5  1.72  3.6  1.203E-02  4.88  5.0  1.20  8.6  4.960E+02
 030   1    .0  219.22  9.39 17.2  1.91  3.6  1.306E-02  5.14  5.2  1.38  8.9  5.430E+02
 030   0    .0  222.01  8.45 17.0  2.08  3.5  1.410E-02  4.97  5.6  1.53  8.7  5.941E+02
 030  -1    .0  223.62 10.71 18.0  2.60  3.0  1.531E-02  6.30  5.6  1.81  9.0  6.491E+02
 030  -2    .0  219.73 18.04 16.7  3.91  1.9  1.710E-02 10.28  4.8  2.44  8.0  7.102E+02
 030  -3    .0  215.84 17.72 16.7  3.84  1.9  1.901E-02 10.28  4.8  2.44  8.0  7.771E+02
 030  -4    .0  211.95 17.40 16.7  3.78  1.9  2.120E-02 10.28  4.8  2.44  8.0  8.502E+02
 030  -5    .0  208.06 17.08 16.7  3.71  1.9  2.362E-02 10.28  4.8  2.44  8.0  9.303E+02
 030  80   7.5  165.00 11.77 16.0  5.81  5.6  6.887E-07 10.67  9.0  7.07  5.0  2.149E-02
 030  75   7.5  159.29 11.77 16.0  5.81  5.6  1.423E-06 10.67  9.0  7.07  5.0  4.285E-02
 030  70   7.5  151.11 11.77 16.0  5.81  5.6  2.922E-06 10.67  9.0  7.07  5.0  8.358E-02
 030  65   7.5  142.93 10.06 13.2  6.04  5.2  6.040E-06 11.34  8.9  6.26  3.0  1.630E-01
 030  60   7.5  138.72  9.09  5.7  6.03  6.5  1.253E-05  8.92 13.5  4.59  3.5  3.291E-01
 030  55   7.5  136.97  9.67  7.1  4.81  3.2  2.602E-05  9.40 17.3  2.87  4.2  6.744E-01
 030  50   7.5  134.43  8.84 10.7  4.03  4.0  5.490E-05  9.63 18.0  2.27  6.1  1.397E+00
 030  45   7.5  133.67  6.96 14.6  2.62  3.1  1.151E-04  6.93 16.5  1.81  6.7  2.918E+00
 030  40   7.5  135.98  6.35 17.6  1.84  4.8  2.349E-04  3.18  7.7  1.51  5.9  6.065E+00
 030  35   7.5  142.09  5.18 12.5  1.39  5.8  4.571E-04  3.00 11.9  1.02  6.3  1.233E+01
 030  30   7.5  150.89  3.18  5.7   .95  5.1  8.430E-04  3.11 15.7   .69  6.9  2.416E+01
 030  25   7.5  161.56  2.10  8.2   .77  4.1  1.478E-03  2.75 15.8   .65  7.0  4.535E+01
 030  20   7.5  173.41  1.68 12.0   .60  5.1  2.478E-03  2.08 17.0   .58  8.4  8.164E+01
 030  15   7.5  187.30  2.12 15.5   .46  5.7  3.961E-03  1.11 16.7   .51  9.1  1.409E+02
 030  10   7.5  201.68  2.60 16.2   .39  5.7  6.107E-03   .87  9.9   .54  8.5  2.340E+02
 030   9   7.5  204.25  2.66 14.7   .41  5.6  6.649E-03  1.00  8.6   .55  8.3  2.580E+02
 030   8   7.5  206.54  2.86 15.8   .42  5.5  7.240E-03  1.19  8.8   .58  8.3  2.841E+02
 030   7   7.5  208.64  3.16 15.9   .46  4.7  7.879E-03  1.40  8.4   .62  8.3  3.123E+02
 030   6   7.5  210.68  3.66 16.4   .55  4.3  8.574E-03  1.69  8.1   .67  8.6  3.431E+02
 030   5   7.5  212.29  4.72 16.7   .77  4.1  9.345E-03  2.23  7.7   .77  8.8  3.767E+02
 030   4   7.5  214.25  4.48 17.2   .75  4.2  1.015E-02  2.14  7.3   .78  8.8  4.131E+02
 030   3   7.5  216.20  5.90 17.6  1.01  4.2  1.103E-02  2.82  5.9   .90  8.7  4.527E+02
 030   2   7.5  218.29  6.86 17.3  1.32  4.1  1.197E-02  3.25  5.2  1.04  8.7  4.958E+02
 030   1   7.5  219.77  8.12 17.3  1.58  3.9  1.301E-02  3.97  5.4  1.17  9.1  5.426E+02
 030   0   7.5  222.02  8.04 17.3  1.82  3.7  1.409E-02  4.08  5.7  1.33  9.0  5.937E+02
 030  -1   7.5  223.65 10.23 18.0  2.48  3.3  1.529E-02  5.37  5.6  1.68  9.2  6.489E+02
 030  -2   7.5  223.46 13.91 17.6  3.54  2.4  1.675E-02  7.65  5.5  2.27  8.5  7.091E+02
 030  -3   7.5  223.27 13.89 17.6  3.54  2.4  1.831E-02  7.65  5.5  2.27  8.5  7.750E+02
 030  -4   7.5  223.08 13.88 17.6  3.53  2.4  2.003E-02  7.65  5.5  2.27  8.5  8.470E+02
 030  -5   7.5  222.89 13.87 17.6  3.53  2.4  2.191E-02  7.65  5.5  2.27  8.5  9.256E+02
 030  80  15.0  165.00  8.87 13.5  5.22  4.7  6.970E-07 10.34 12.6  5.59  4.1  2.179E-02
 030  75  15.0  161.02  8.87 13.5  5.22  4.7  1.434E-06 10.34 12.6  5.59  4.1  4.372E-02
 030  70  15.0  151.60  8.87 13.5  5.22  4.7  2.961E-06 10.34 12.6  5.59  4.1  8.511E-02
 030  65  15.0  142.18  8.56 13.2  5.70  4.4  6.158E-06  9.96 10.7  4.29  5.2  1.657E-01
 030  60  15.0  139.22  6.29  9.3  5.33  5.1  1.265E-05  7.58 14.3  3.20  5.3  3.340E-01
 030  55  15.0  137.51  6.15  8.6  3.58  3.4  2.613E-05  6.81 18.2  3.03  7.3  6.815E-01
 030  50  15.0  135.65  5.09 11.1  3.46  6.7  5.450E-05  6.35 17.5  2.86  4.8  1.403E+00
 030  45  15.0  134.53  4.54 13.7  3.19  7.2  1.140E-04  4.27 17.9  2.16  4.7  2.910E+00
 030  40  15.0  136.61  4.10 14.6  2.12  3.3  2.320E-04  3.05 14.9  1.46  7.1  6.019E+00
 030  35  15.0  142.60  2.59  9.0  1.15  5.7  4.505E-04  3.84 16.6   .93  6.5  1.220E+01
 030  30  15.0  151.29  1.89 12.2   .89  6.5  8.300E-04  3.30 16.0   .56  5.5  2.386E+01
 030  25  15.0  161.55  1.70 14.1   .71  6.0  1.457E-03  2.39 16.2   .53  7.0  4.473E+01
 030  20  15.0  173.04  1.85 16.4   .54  4.2  2.450E-03  1.88 16.8   .51  8.2  8.055E+01
 030  15  15.0  186.11  2.12 15.8   .45  4.7  3.941E-03  1.20 14.5   .49  9.0  1.394E+02
 030  10  15.0  199.66  2.26 17.7   .43  4.4  6.125E-03   .66 14.5   .50  9.3  2.324E+02
 030   9  15.0  202.19  2.26 17.9   .46  4.5  6.676E-03   .63 12.9   .52  9.3  2.564E+02
 030   8  15.0  204.51  2.25 17.8   .49  4.4  7.274E-03   .64 11.0   .55  9.4  2.826E+02
 030   7  15.0  206.49  2.33 17.3   .53  4.5  7.929E-03   .79 10.4   .59  9.5  3.111E+02
 030   6  15.0  208.51  2.64 18.1   .62  4.6  8.636E-03  1.02  8.9   .66  9.2  3.421E+02
 030   5  15.0  210.62  3.23 17.7   .75  4.6  9.395E-03  1.31  9.5   .73  9.0  3.758E+02
 030   4  15.0  212.71  4.27 17.8   .94  4.4  1.021E-02  1.75  9.7   .83  9.0  4.125E+02
 030   3  15.0  214.86  4.90 17.8  1.01  4.3  1.109E-02  2.10  7.9   .85  8.9  4.523E+02
 030   2  15.0  217.33  5.66 17.7  1.20  4.2  1.201E-02  2.48  7.1   .95  8.8  4.956E+02
 030   1  15.0  219.81  6.11 17.1  1.39  4.1  1.300E-02  2.70  5.9  1.06  9.2  5.425E+02
 030   0  15.0  221.22  8.81 17.6  1.94  3.7  1.414E-02  4.17  5.5  1.32  9.0  5.934E+02
 030  -1  15.0  223.57  9.12 17.5  1.91  3.6  1.529E-02  4.39  5.4  1.34  9.4  6.488E+02
 030  -2  15.0  223.94 11.90 17.3  2.46  2.9  1.670E-02  5.78  5.3  1.61  8.9  7.090E+02
 030  -3  15.0  218.04 22.27 16.3  4.94  1.6  1.883E-02 11.49  4.5  2.91  7.7  7.747E+02
 030  -4  15.0  212.14 21.67 16.3  4.81  1.6  2.110E-02 11.49  4.5  2.91  7.7  8.464E+02
 030  -5  15.0  206.24 21.06 16.3  4.68  1.6  2.374E-02 11.49  4.5  2.91  7.7  9.248E+02
 030  80  22.5  145.84  8.54 12.6  4.18  3.1  7.496E-07 10.02 13.5  2.80  4.4  2.072E-02
 030  75  22.5  144.29  8.54 12.6  4.18  3.1  1.528E-06 10.02 13.5  2.80  4.4  4.179E-02
 030  70  22.5  142.74  8.54 12.6  4.18  3.1  3.115E-06 10.02 13.5  2.80  4.4  8.429E-02
 030  65  22.5  141.19  8.54 12.6  4.18  3.1  6.357E-06 10.02 13.5  2.80  4.4  1.700E-01
 030  60  22.5  139.64  6.72 12.2  4.28  4.1  1.294E-05  8.20 14.5  2.45  6.2  3.429E-01
 030  55  22.5  138.40  5.14 12.0  3.56  3.0  2.654E-05  6.73 15.1  3.25  7.4  6.970E-01
 030  50  22.5  137.24  5.81 11.7  3.14  6.3  5.471E-05  5.08 15.4  3.42  6.0  1.425E+00
 030  45  22.5  136.05  5.44 10.1  2.80  8.5  1.135E-04  4.52 16.5  1.93  3.9  2.931E+00
 030  40  22.5  138.12  3.39  7.6  1.84  3.5  2.294E-04  5.36 16.7   .75  6.2  6.016E+00
 030  35  22.5  144.12  2.46 11.6  1.01  4.7  4.419E-04  4.90 17.5   .66  5.4  1.210E+01
 030  30  22.5  152.01  2.19 14.4   .77  5.0  8.146E-04  3.73 17.5   .57  5.7  2.353E+01
 030  25  22.5  161.57  2.33 17.5   .64  4.6  1.435E-03  2.42 17.1   .54  6.7  4.407E+01
 030  20  22.5  172.43  2.51 18.5   .60  4.5  2.424E-03  1.60 16.9   .46  7.5  7.941E+01
 030  15  22.5  184.84  2.50 17.5   .51  4.3  3.923E-03  1.17 15.7   .41  8.2  1.378E+02
